player_id,match_id,region,device,ping,score,kills,deaths,match_duration_seconds
P0157,M2526,Latin America,iOS,28,1521,8,2,461
P0370,M0135,North America,Android,91,1375,7,17,390
P0712,M0497,Europe,PC,105,2066,12,7,497
P1124,M1487,Europe,iOS,75,2264,15,0,561
P1042,M2371,India,PC,66,2195,12,4,445
P1197,M1575,North America,PC,47,1780,11,14,547
P0263,M2568,North America,Android,63,728,3,1,382
P0953,M1235,India,iOS,20,1263,6,9,521
P0709,M0343,SEA,Android,90,1806,9,3,359
P1150,M2320,North America,iOS,105,340,1,4,481
P0809,M2312,SEA,iOS,93,1615,9,0,300
P0120,M1098,India,Android,20,610,1,3,485
P0247,M0757,North America,Android,80,2237,12,8,333
P0185,M2238,North America,iOS,70,2072,13,20,452
P1051,M2440,India,iOS,98,2783,16,4,415
P0104,M2629,India,Android,111,2192,11,4,354
P0708,M0226,Europe,iOS,78,2318,14,9,378
P0510,M2738,Europe,PC,68,3192,20,2,368
P0159,M2934,SEA,Android,20,1729,11,1,342
P0441,M1955,Europe,Android,136,561,2,11,506
P0517,M0911,Europe,iOS,53,1764,8,7,468
P0772,M1537,India,PC,91,1247,8,0,407
P0214,M0795,India,Android,130,1250,8,8,325
P0080,M2069,India,Android,90,1327,9,9,300
P0686,M2984,Latin America,Android,80,480,0,3,441
P0817,M0374,SEA,PC,55,922,5,12,430
P0986,M2749,SEA,Android,102,1801,12,11,448
P0539,M0920,India,Android,102,1819,10,0,460
P0946,M2624,Latin America,Android,116,3090,19,9,411
P0928,M2186,SEA,Android,85,2437,14,6,381
P0202,M1436,Europe,iOS,109,2951,19,0,460
P0976,M0260,SEA,Android,121,2566,15,6,480
P1020,M1034,Europe,iOS,42,2203,13,7,415
P0927,M0211,SEA,PC,60,3162,21,5,427
P0149,M1030,India,PC,82,2343,13,2,638
P0706,M0629,India,iOS,20,2066,14,4,376
P0474,M2606,India,Android,63,442,2,0,445
P0569,M1245,Latin America,Android,77,1501,9,7,490
P0194,M1315,India,iOS,85,2297,15,10,344
P0777,M0014,SEA,Android,99,796,4,0,370
P0661,M0926,Latin America,PC,20,2239,14,17,524
P0165,M2053,SEA,Android,47,2908,17,9,442
P0536,M1438,North America,iOS,35,1006,6,4,370
P1161,M2189,SEA,iOS,75,1814,11,9,508
P0465,M2821,SEA,Android,20,1723,10,11,506
P0539,M0824,Europe,iOS,94,1467,7,3,453
P0940,M2727,Europe,Android,90,2899,19,12,373
P0483,M0033,India,Android,68,1551,7,9,415
P0008,M0905,India,iOS,66,1011,8,19,407
P0384,M0376,India,PC,76,1641,9,6,485
P0149,M2658,India,iOS,110,330,2,2,480
P1102,M1906,SEA,Android,45,1479,6,8,562
P0690,M2041,SEA,Android,45,3103,19,14,444
P0154,M2536,India,iOS,71,494,0,6,436
P0815,M2076,SEA,Android,50,1990,10,6,414
P1068,M0540,North America,iOS,20,1777,10,17,314
P0959,M0362,SEA,Android,64,1155,4,9,511
P0123,M1224,SEA,Android,33,1553,9,12,463
P0787,M1455,North America,Android,78,1741,10,6,414
P0775,M0462,SEA,iOS,56,2065,13,1,408
P0755,M2951,Europe,PC,20,1542,7,6,367
P0342,M2225,India,PC,44,0,0,4,355
P0806,M2144,India,Android,110,273,0,2,339
P0024,M0955,India,iOS,20,1878,8,6,421
P0492,M1236,SEA,Android,100,827,6,6,368
P0959,M0482,SEA,Android,83,1345,4,6,426
P0411,M2564,North America,Android,100,877,3,5,324
P0679,M1846,India,iOS,67,1295,6,6,441
P0824,M1952,North America,Android,50,2027,13,0,514
P0078,M0874,Europe,iOS,82,1556,11,5,520
P0561,M1888,Europe,iOS,76,2289,14,3,519
P1020,M2555,India,iOS,78,2310,17,8,332
P1141,M2289,India,Android,119,1661,11,1,486
P0972,M2492,India,PC,98,2726,14,3,504
P0658,M0824,Europe,iOS,61,2272,14,3,286
P0521,M0435,Latin America,iOS,109,2990,18,9,571
P0496,M1031,SEA,iOS,20,2484,16,18,274
P1097,M2152,India,iOS,84,1801,11,5,470
P1184,M1249,Latin America,Android,20,1690,8,0,447
P0028,M1667,Europe,iOS,86,2743,16,4,464
P1052,M1843,North America,iOS,108,1958,12,9,453
P0507,M1836,North America,PC,107,1915,12,13,365
P0489,M1518,Europe,Android,24,1076,5,10,396
P0149,M0642,Latin America,PC,138,2047,14,1,444
P0630,M0167,India,Android,118,440,2,12,379
P0311,M0994,North America,PC,20,1599,9,7,210
P1178,M1422,India,Android,53,2728,16,0,415
P1173,M2973,Latin America,Android,128,1549,12,0,354
P0299,M0373,SEA,iOS,118,2618,16,10,419
P0296,M0577,India,iOS,43,1318,7,8,398
P0410,M0163,North America,Android,56,2188,12,0,396
P0892,M0368,Europe,PC,94,1605,8,14,573
P1191,M0772,India,Android,104,1080,6,8,341
P0186,M0219,India,iOS,33,3430,22,9,305
P0291,M1125,India,Android,49,3437,23,3,506
P0514,M1442,SEA,Android,70,975,5,12,422
P0247,M1218,SEA,iOS,108,2427,14,16,420
P0329,M0416,India,Android,62,484,1,6,433
P0660,M0309,North America,iOS,80,1769,10,3,441
P1196,M1806,SEA,Android,73,2151,12,5,453
P1002,M1106,India,Android,80,1485,10,15,285
P0715,M2475,North America,Android,57,2697,18,11,423
P0913,M2872,SEA,PC,48,521,1,16,415
P1028,M0922,Europe,Android,64,3619,23,11,501
P0339,M2974,India,Android,56,2877,18,0,589
P0197,M0037,Europe,PC,79,918,3,9,450
P0342,M1914,SEA,Android,112,2205,11,10,460
P0953,M1902,North America,Android,38,1687,11,5,402
P0176,M1032,North America,iOS,105,1338,7,1,339
P0864,M1997,North America,Android,101,1178,5,13,362
P0452,M0209,North America,iOS,70,2625,16,9,451
P0752,M1953,Latin America,PC,71,958,6,18,293
P0038,M0232,India,PC,108,2595,15,4,405
P0029,M0947,India,PC,76,2398,16,9,401
P0883,M2165,India,PC,27,433,2,10,482
P0067,M2337,India,Android,27,2181,13,3,459
P0008,M1391,SEA,Android,56,2765,16,4,489
P0311,M0604,SEA,Android,45,3336,21,0,384
P0603,M2454,India,iOS,96,1340,5,12,344
P0153,M2879,India,Android,101,2868,18,4,428
P0160,M1938,Latin America,PC,84,3156,17,15,499
P0380,M1281,North America,Android,79,668,3,10,341
P0452,M2435,North America,iOS,57,1455,11,11,265
P0796,M1337,India,iOS,93,1295,5,10,581
P0023,M1938,India,Android,91,1021,3,11,508
P0384,M2429,North America,Android,38,223,0,7,429
P0943,M0623,Europe,Android,79,1686,11,12,374
P0474,M1051,SEA,PC,147,1608,9,5,385
P0601,M0938,Europe,Android,106,3468,20,8,375
P0273,M0071,India,Android,71,2391,15,7,426
P1045,M2358,Europe,Android,36,2214,12,15,366
P0745,M0528,India,Android,90,430,1,0,548
P1023,M2745,SEA,Android,69,3006,17,0,466
P1005,M1040,North America,iOS,42,2611,16,0,438
P0796,M1649,Europe,iOS,101,2085,15,14,377
P0162,M1364,India,Android,105,684,2,7,495
P0672,M0999,Europe,Android,41,3699,23,0,500
P0907,M0742,Europe,Android,79,1666,9,9,372
P0416,M2588,SEA,Android,125,1119,5,0,512
P0653,M1154,SEA,iOS,20,1000,3,4,560
P1129,M1841,SEA,iOS,45,1618,9,2,464
P0041,M1241,Europe,iOS,96,2378,15,6,449
P0516,M1670,India,iOS,103,1913,13,12,349
P1110,M1955,Europe,Android,45,2222,14,17,484
P0333,M0936,Europe,iOS,58,1246,6,11,403
P0770,M0911,SEA,Android,82,168,0,2,380
P0130,M2134,India,iOS,26,2043,12,10,433
P0989,M0244,SEA,Android,103,2676,18,12,425
P1152,M0609,Latin America,iOS,72,522,1,10,407
P0151,M0391,India,iOS,48,1515,10,9,416
P0699,M2606,SEA,iOS,77,1797,12,11,430
P0462,M1110,North America,Android,99,760,3,11,446
P0771,M0586,North America,PC,136,1777,12,5,439
P0210,M0372,Latin America,PC,75,1875,13,14,358
P0798,M1609,SEA,PC,94,2048,13,13,294
P0385,M2949,Europe,Android,60,1844,12,15,450
P0882,M2290,India,Android,112,931,4,8,405
P0495,M2719,India,Android,139,970,5,9,404
P1090,M1838,Europe,PC,88,643,2,6,412
P0435,M2040,India,Android,76,2746,18,11,365
P0351,M2279,North America,Android,63,1721,11,11,622
P0818,M0240,Latin America,iOS,20,798,0,11,498
P0772,M1055,North America,PC,92,579,0,10,419
P0829,M2123,Europe,iOS,26,2798,20,13,475
P0623,M0731,North America,PC,60,636,1,11,451
P0407,M0398,India,iOS,70,1938,11,9,420
P1069,M1242,Europe,iOS,60,1595,8,4,445
P0441,M0188,North America,iOS,88,1244,6,0,393
P0299,M0901,India,Android,133,537,4,3,389
P0544,M1099,India,iOS,103,1737,7,6,564
P0987,M0999,Europe,iOS,100,538,0,6,371
P0327,M1131,SEA,Android,110,1938,12,8,501
P0848,M0301,North America,PC,116,1276,8,7,299
P1010,M1744,Europe,iOS,20,4449,29,8,421
P1189,M2019,SEA,PC,68,1614,10,14,247
P0692,M0359,India,Android,100,2697,16,11,277
P0246,M0935,India,iOS,93,202,0,4,274
P0890,M2528,India,PC,91,1794,11,3,350
P0358,M0350,North America,iOS,62,3276,21,6,372
P0989,M1395,North America,iOS,168,2472,13,7,516
P0664,M1587,India,Android,38,969,6,6,524
P0640,M1397,India,iOS,119,1219,4,4,462
P0772,M2632,India,PC,52,2004,12,19,340
P0681,M1181,Europe,PC,46,2561,16,6,476
P0566,M0793,India,iOS,106,2332,12,10,571
P0999,M0137,SEA,iOS,85,1793,12,6,455
P0096,M0467,SEA,Android,41,3806,25,6,497
P0727,M2397,SEA,Android,78,184,0,12,406
P0435,M1035,India,iOS,113,2175,12,15,419
P0814,M1099,India,Android,50,2365,16,11,500
P0560,M2723,Europe,Android,43,3046,17,13,510
P0087,M0357,Europe,Android,96,574,0,6,371
P0115,M2571,North America,iOS,62,1983,10,1,434
P0535,M2470,North America,PC,107,1393,7,7,510
P0127,M2613,India,Android,149,1870,8,12,491
P1098,M2982,North America,PC,81,3279,20,10,466
P0901,M2337,Latin America,iOS,81,1691,10,16,407
P0860,M1296,Europe,PC,98,1966,11,10,549
P0284,M2424,North America,iOS,174,1841,8,6,456
P0370,M1460,India,Android,98,2476,15,10,411
P0123,M2432,Europe,iOS,88,816,3,2,293
P0141,M1718,India,Android,109,29,0,14,473
P0820,M0199,India,iOS,72,2243,14,0,238
P0459,M0419,Europe,Android,135,2352,17,5,304
P0003,M0388,SEA,iOS,95,1861,9,8,356
P0089,M2288,SEA,Android,60,1723,10,6,524
P0212,M1025,India,Android,74,2409,14,0,403
P0374,M2175,India,Android,46,2245,15,9,250
P0829,M0568,India,Android,110,492,1,9,436
P0880,M2755,North America,PC,22,504,1,7,339
P0658,M1354,India,Android,117,549,4,13,350
P0335,M2674,Europe,iOS,83,2259,13,1,408
P0942,M1284,SEA,PC,69,3110,19,15,447
P1168,M1583,North America,iOS,32,2243,14,18,355
P0938,M1833,North America,Android,54,1216,6,12,490
P0727,M0446,SEA,PC,71,1952,13,5,412
P0095,M0870,India,PC,102,2110,12,16,432
P0416,M2087,India,Android,82,615,2,11,333
P0783,M0341,SEA,Android,92,186,1,3,584
P0984,M0677,SEA,Android,87,2224,14,17,482
P0027,M0532,India,iOS,114,2452,16,12,457
P0287,M1136,North America,Android,70,3147,20,9,375
P0990,M0333,SEA,Android,95,1311,8,8,398
P0444,M2515,India,PC,113,1497,7,17,381
P0983,M0078,India,iOS,75,2039,12,14,482
P0908,M1169,India,PC,75,1241,9,2,478
P0600,M2159,Latin America,PC,61,1649,9,12,576
P0917,M0837,Latin America,Android,141,965,5,2,368
P0082,M1048,North America,Android,82,2253,15,9,337
P0080,M1594,North America,iOS,126,810,0,7,473
P0730,M1793,India,PC,20,2010,11,4,556
P1014,M2239,SEA,Android,88,909,7,13,264
P0112,M2642,SEA,Android,64,2394,15,1,406
P0123,M2289,SEA,Android,85,1533,10,15,360
P1104,M1560,India,PC,58,1019,5,13,532
P0375,M2920,North America,Android,111,1387,8,7,480
P0616,M2117,North America,iOS,78,2251,14,8,421
P1103,M2928,India,Android,74,2811,15,7,420
P0552,M2379,India,iOS,63,1114,6,13,337
P0183,M0584,North America,PC,70,1320,7,17,351
P0632,M1302,Latin America,iOS,40,2466,15,2,437
P0142,M1024,Europe,iOS,95,938,6,8,394
P0156,M1400,India,Android,75,994,0,10,449
P0145,M1521,SEA,PC,101,928,0,10,497
P1022,M0677,India,iOS,60,820,4,8,518
P1108,M1473,India,iOS,114,295,0,1,328
P1105,M0675,North America,iOS,20,1172,3,12,400
P0959,M1205,Europe,PC,141,2877,17,8,465
P0507,M1043,North America,iOS,83,2337,15,1,346
P0017,M1977,India,PC,130,1369,7,13,410
P0108,M0037,SEA,iOS,123,0,0,9,290
P0640,M2632,North America,Android,92,1328,5,3,469
P0012,M0446,India,iOS,134,959,5,18,450
P0409,M0912,Latin America,Android,70,1355,4,13,511
P0016,M1539,India,Android,101,1205,3,3,556
P0558,M0369,Europe,iOS,91,1842,10,0,367
P0801,M0777,North America,Android,131,1093,2,10,478
P0102,M2519,India,Android,147,482,1,9,414
P0155,M1358,SEA,Android,80,2049,14,13,337
P0746,M1850,North America,iOS,141,1311,8,2,385
P1127,M2273,Latin America,PC,146,634,3,14,292
P0891,M0772,India,PC,113,2008,11,7,206
P0369,M2410,Latin America,Android,72,1591,8,3,519
P1015,M0344,India,Android,101,2933,16,11,492
P0366,M0031,North America,Android,64,3150,20,16,422
P0218,M2555,India,Android,84,1735,11,7,394
P0241,M2729,Europe,iOS,82,2686,15,6,523
P0779,M1738,North America,Android,85,3092,18,11,627
P0850,M2454,India,Android,72,297,0,5,416
P0207,M0934,Europe,PC,53,1227,6,7,472
P0942,M2876,North America,Android,78,1142,9,8,332
P0863,M2147,North America,iOS,85,3104,18,22,520
P0577,M1305,Europe,Android,94,1849,12,4,368
P0171,M2663,Europe,PC,117,877,4,10,328
P0550,M1426,SEA,Android,124,2678,16,12,436
P0576,M0370,North America,iOS,38,3368,19,0,512
P1068,M1482,India,iOS,64,2276,13,11,295
P0096,M1891,Europe,PC,70,503,4,8,193
P0026,M1137,SEA,Android,79,1478,8,5,470
P0087,M1734,North America,iOS,67,2051,13,13,520
P1099,M1790,North America,Android,100,853,3,5,538
P0430,M0296,Europe,iOS,75,1283,7,8,264
P0720,M2730,SEA,Android,107,2050,10,9,368
P0319,M1773,Latin America,iOS,110,1847,9,2,401
P0322,M1176,SEA,iOS,101,525,1,7,477
P0067,M1644,SEA,iOS,82,1862,10,16,415
P0103,M1515,SEA,iOS,55,838,3,15,408
P0172,M1895,Europe,iOS,64,1082,6,9,377
P0355,M1479,SEA,PC,99,2008,11,11,394
P0912,M0504,India,Android,46,1729,10,4,372
P0149,M0371,Latin America,iOS,65,989,3,10,353
P0882,M0045,North America,iOS,54,3821,24,0,577
P0324,M1202,India,Android,38,1004,4,7,410
P0115,M2168,SEA,iOS,100,1675,7,10,409
P1001,M1113,North America,Android,132,114,0,12,398
P0265,M0337,India,PC,69,1870,13,5,321
P0836,M0131,Europe,iOS,44,3420,20,1,357
P0503,M1500,India,Android,86,2842,18,13,484
P0113,M2405,Latin America,PC,133,1850,11,0,384
P0570,M0966,India,Android,144,337,0,13,456
P0625,M2842,SEA,iOS,142,602,1,10,393
P0998,M2425,Latin America,Android,98,3074,18,4,310
P0056,M1960,India,iOS,52,1299,7,11,418
P0268,M0507,India,PC,110,908,2,16,383
P0325,M2090,Europe,iOS,141,1156,6,17,391
P1126,M1482,Europe,iOS,53,1688,8,2,422
P1004,M2671,Europe,PC,67,1993,9,2,512
P1163,M1650,SEA,PC,92,1017,6,11,303
P1118,M1694,Europe,Android,133,1144,7,9,573
P1013,M2853,Europe,Android,53,2568,14,5,468
P0052,M2896,India,iOS,81,1768,10,2,383
P0684,M0174,India,Android,117,2037,9,2,370
P0633,M1174,North America,iOS,87,1111,7,1,215
P0898,M1363,North America,Android,76,2307,12,5,421
P0475,M2154,India,PC,20,1405,8,11,415
P0609,M2939,SEA,iOS,80,1651,9,1,570
P0723,M0687,India,Android,82,1950,9,1,458
P0266,M2779,Europe,Android,120,478,1,13,431
P0500,M1530,India,PC,84,960,4,5,480
P0380,M2570,India,iOS,43,1418,8,8,389
P0460,M1130,North America,iOS,50,446,1,12,390
P0734,M0911,Europe,iOS,54,692,1,2,337
P0911,M2427,North America,iOS,102,2146,10,8,337
P0140,M0544,SEA,iOS,68,717,4,6,289
P0741,M1437,SEA,Android,32,2379,16,7,403
P0957,M0812,India,iOS,130,2253,14,8,307
P0844,M2037,Europe,PC,60,1192,9,3,404
P0916,M1198,India,PC,139,2593,14,14,576
P1012,M2553,SEA,iOS,54,1720,9,6,403
P0680,M0408,India,iOS,130,2075,12,15,402
P0950,M2556,North America,Android,130,2825,18,2,436
P0035,M2997,Europe,PC,64,368,0,16,577
P1190,M1759,SEA,iOS,61,1993,14,4,331
P0589,M1604,India,iOS,82,2426,16,6,475
P0433,M0347,Latin America,PC,23,1563,8,4,362
P0273,M0202,SEA,Android,85,1013,6,5,303
P0830,M1662,SEA,iOS,58,1938,10,8,355
P0109,M1123,SEA,Android,97,2776,17,8,539
P1076,M0521,Europe,iOS,51,1413,7,1,387
P1092,M2072,North America,Android,84,341,0,18,512
P0614,M1978,India,Android,148,2340,13,16,499
P0922,M0591,SEA,iOS,55,3043,18,8,374
P1143,M1707,India,iOS,94,2462,15,0,455
P1016,M2360,Europe,iOS,68,2850,17,0,423
P0379,M1345,Latin America,iOS,76,1852,9,12,503
P0908,M1687,India,Android,60,933,3,0,416
P0414,M0064,India,iOS,33,1714,8,9,416
P0192,M2156,India,Android,99,2137,12,9,409
P0397,M1723,India,Android,39,540,1,7,434
P0769,M2061,India,PC,98,349,0,9,433
P0409,M1594,SEA,Android,65,1675,10,8,376
P0149,M1208,Europe,Android,109,4096,29,10,375
P0245,M0143,India,Android,95,3174,19,10,384
P0170,M0831,SEA,Android,88,3200,20,12,430
P0239,M1927,SEA,Android,107,1348,7,9,437
P0431,M0942,Europe,Android,62,1660,9,7,563
P0688,M2858,Europe,iOS,91,2124,13,8,411
P0687,M1437,North America,PC,59,1048,6,11,468
P0527,M2741,Latin America,Android,73,870,5,14,342
P0076,M0238,Latin America,Android,51,2114,13,8,479
P0632,M0358,North America,iOS,65,1508,8,2,423
P0160,M0649,North America,PC,77,1715,9,3,390
P0202,M0964,Europe,iOS,112,450,2,10,429
P0972,M2295,North America,Android,81,2317,12,13,365
P0848,M1384,India,Android,96,1742,12,0,344
P0829,M2977,India,iOS,76,682,4,5,379
P1055,M0029,SEA,Android,121,2836,18,2,362
P1024,M2142,India,Android,96,1589,6,11,453
P0322,M1255,Europe,PC,71,1232,3,5,456
P0652,M1446,Europe,Android,99,2387,17,8,384
P1120,M2344,Europe,Android,93,3181,20,3,504
P0049,M1440,India,Android,59,1766,10,8,400
P0070,M2371,India,Android,70,1713,11,0,384
P0806,M2231,SEA,iOS,74,1098,7,7,434
P0440,M1331,Europe,iOS,128,3057,18,12,329
P0841,M1635,India,iOS,149,1752,10,20,511
P0746,M0060,India,Android,103,1015,7,2,338
P0828,M2314,SEA,Android,101,2712,17,6,271
P0877,M2884,Europe,PC,67,1922,11,2,424
P0304,M2928,Europe,Android,82,1294,7,14,387
P0682,M2014,India,Android,49,2076,14,11,471
P0310,M2680,Latin America,Android,52,351,1,6,270
P0793,M1902,Latin America,PC,76,2018,14,9,407
P1110,M2943,Latin America,Android,111,629,1,8,450
P0492,M1663,SEA,Android,70,1153,1,3,543
P1106,M2463,North America,iOS,112,2231,14,3,439
P0043,M2994,Latin America,iOS,74,1462,8,1,359
P0477,M0968,North America,iOS,116,1900,12,6,304
P0409,M0882,Europe,iOS,83,1175,4,0,480
P1184,M1252,India,PC,118,2119,13,2,386
P1126,M2660,Europe,Android,25,502,0,2,420
P0107,M0093,Latin America,Android,74,1221,6,7,373
P1173,M0952,North America,PC,85,2091,12,5,292
P0243,M2380,North America,Android,44,1274,6,14,369
P0570,M0436,SEA,iOS,66,1070,9,8,496
P0959,M2806,SEA,iOS,35,1554,9,1,403
P0459,M2990,Europe,iOS,112,1513,11,5,398
P0796,M1122,SEA,Android,51,1481,11,4,371
P0372,M0953,North America,Android,75,2000,11,8,322
P0038,M1282,Europe,Android,96,335,0,9,299
P0874,M1278,India,Android,57,2134,13,16,453
P0511,M0589,North America,Android,73,4039,28,9,456
P1107,M1800,India,iOS,72,510,1,15,373
P0663,M2215,SEA,Android,85,1945,10,11,474
P0266,M2360,Europe,iOS,67,1894,12,4,451
P0234,M2708,North America,Android,102,2227,17,10,441
P1007,M1054,Latin America,Android,79,1865,9,7,404
P0314,M2933,Europe,Android,45,2613,16,5,277
P0539,M0602,North America,Android,34,1816,10,5,511
P0307,M1137,Latin America,iOS,79,2121,11,0,494
P1025,M0531,SEA,iOS,65,3195,21,7,326
P1160,M0586,North America,Android,128,2633,17,12,365
P0353,M2835,India,Android,20,1133,5,8,446
P0013,M1662,Europe,PC,78,1398,7,5,272
P0683,M2963,India,iOS,51,1079,7,12,439
P0433,M0271,Europe,iOS,26,1100,9,0,529
P1109,M2628,India,Android,88,740,3,5,376
P0544,M0645,North America,iOS,55,1105,6,13,350
P0378,M0591,India,PC,35,2676,16,4,518
P0373,M0052,India,iOS,20,1396,8,10,360
P0553,M1626,India,iOS,63,1972,11,4,460
P0124,M0988,North America,Android,102,1153,6,13,495
P0095,M1606,Latin America,Android,39,2080,10,5,395
P0919,M2875,SEA,Android,39,2793,18,4,502
P0455,M1856,North America,iOS,20,646,2,8,308
P1104,M2701,Latin America,PC,75,2210,13,2,539
P1025,M2441,Europe,PC,99,2519,16,5,341
P0953,M0888,Europe,Android,101,550,0,6,455
P0053,M0645,Europe,Android,70,423,0,7,434
P1057,M0861,Latin America,iOS,96,1505,10,3,265
P0452,M1080,India,Android,61,2039,11,7,304
P0586,M0483,North America,iOS,92,3762,25,2,331
P0589,M1575,India,iOS,100,710,3,18,401
P0823,M1195,North America,PC,38,1740,9,5,296
P1015,M1998,North America,iOS,113,2922,18,3,348
P0411,M0406,SEA,Android,93,709,2,9,488
P0961,M2327,North America,iOS,43,1367,6,0,477
P0104,M2030,SEA,Android,79,1603,10,15,499
P0786,M0586,India,PC,99,3457,22,18,385
P0400,M2886,Europe,iOS,20,1975,11,6,520
P0931,M1288,SEA,Android,100,1936,13,9,499
P0507,M2793,India,iOS,80,1251,7,4,284
P1142,M2726,North America,PC,78,454,3,6,336
P0118,M1939,India,iOS,60,2580,16,7,415
P1025,M0377,Latin America,Android,109,968,5,11,461
P0903,M0027,India,PC,101,814,6,1,301
P0928,M0378,North America,PC,107,2705,19,4,372
P0127,M0794,Latin America,Android,105,2497,16,5,487
P0945,M0597,India,iOS,20,1968,13,6,217
P0232,M1802,Europe,Android,119,2173,13,19,429
P0270,M1747,SEA,Android,140,1252,10,4,292
P1125,M2832,SEA,Android,92,2432,16,4,361
P0020,M2401,North America,Android,29,2316,14,9,462
P0197,M0848,India,Android,91,570,1,16,522
P0166,M2479,India,iOS,26,1893,14,7,446
P0302,M2614,India,Android,135,1243,8,11,345
P1102,M1144,Europe,iOS,58,3399,19,7,472
P0281,M1777,Europe,Android,85,1835,10,3,437
P1009,M0764,North America,iOS,30,2256,10,4,390
P0500,M2405,Europe,PC,123,2008,12,9,314
P0549,M1344,India,Android,21,1587,10,4,270
P0860,M1193,SEA,iOS,120,945,4,13,321
P0279,M0712,India,PC,101,2025,14,5,302
P0407,M0984,Latin America,Android,87,2286,13,9,430
P0180,M0693,India,PC,84,1702,11,16,309
P0687,M2005,SEA,Android,115,594,0,3,449
P0580,M0464,India,Android,124,1380,8,8,464
P0084,M2063,India,iOS,57,2731,17,10,343
P1113,M1998,Latin America,PC,86,2825,19,11,530
P0386,M2924,North America,Android,45,2117,13,20,533
P0626,M1418,Europe,Android,65,2676,16,11,414
P0082,M1048,India,iOS,57,2095,14,8,474
P1035,M2021,India,Android,126,2606,17,7,562
P0912,M2257,India,iOS,105,396,0,3,502
P0388,M0094,SEA,Android,106,1867,13,2,382
P1164,M0110,Europe,Android,126,3066,18,0,356
P0785,M2404,SEA,Android,102,744,2,3,403
P0359,M2484,India,Android,114,2365,13,13,540
P0662,M2496,Europe,iOS,73,2091,12,11,400
P0875,M2422,India,iOS,73,1408,8,0,338
P0842,M2703,SEA,Android,40,3610,23,13,476
P0374,M0352,SEA,iOS,36,1518,8,7,362
P0231,M2509,SEA,Android,99,2095,11,0,566
P0407,M1158,Latin America,iOS,139,2218,13,9,334
P0087,M2104,India,iOS,81,1500,10,1,369
P0739,M0509,Europe,PC,82,2450,17,6,354
P0821,M2043,Europe,iOS,94,1901,13,2,407
P1111,M2570,SEA,Android,142,484,2,4,462
P0370,M1654,North America,Android,76,1049,5,8,311
P0536,M1936,North America,iOS,86,1392,7,9,396
P0815,M0924,SEA,Android,40,1892,10,5,537
P0712,M0273,India,PC,85,1137,6,14,406
P0843,M1654,Latin America,iOS,84,358,0,9,441
P0058,M1509,Europe,Android,96,1347,7,11,325
P0466,M0695,North America,Android,94,1031,4,6,395
P0945,M1652,North America,PC,106,2096,14,12,405
P0648,M2795,SEA,PC,49,1555,7,8,545
P0435,M0019,India,iOS,91,2673,16,5,384
P0721,M0721,Latin America,PC,84,972,6,8,470
P0012,M1687,Latin America,Android,98,2463,12,0,456
P0589,M1246,India,PC,88,1190,6,10,473
P1095,M0591,Latin America,iOS,77,3974,23,16,599
P0085,M0548,India,Android,59,2444,16,7,540
P1103,M2231,Europe,iOS,68,976,4,0,442
P0420,M2033,North America,Android,83,606,0,16,228
